"Date,""heat_index"",""humidity"",""NH3_rate"",""sensorId"",""temperature"",""temperaturext"""
"2025-11-27T20:52:06Z,""28.53116"",""38"",""0.00001435"",""node_01"",""29.1"",""24.0625"""
"2025-11-27T20:41:14Z,""28.57812"",""37.4"",""0.00001435"",""node_01"",""29.2"",""24"""
"2025-11-27T20:30:35Z,""28.66812"",""37.3"",""0.00002887"",""node_01"",""29.3"",""24.1875"""
"2025-11-27T20:20:08Z,""28.75902"",""37.2"",""0.0000004327743006"",""node_01"",""29.4"",""24.25"""
"2025-11-27T20:09:29Z,""28.85992"",""37.2"",""0.000087206"",""node_01"",""29.5"",""24.25"""
"2025-11-27T19:59:14Z,""29.08485"",""37.4"",""0.000297855"",""node_01"",""29.7"",""24.375"""
"2025-11-27T19:48:47Z,""29.20004"",""37.5"",""0.000052182"",""node_01"",""29.8"",""24.375"""
"2025-11-27T19:38:21Z,""29.2765"",""37.2"",""0.000087206"",""node_01"",""29.9"",""24.625"""
"2025-11-27T19:27:50Z,""29.48208"",""37.1"",""0.000297855"",""node_01"",""30.1"",""24.75"""
"2025-11-27T19:17:29Z,""29.68094"",""36.9"",""0.000052182"",""node_01"",""30.3"",""25.0625"""
"2025-11-27T19:07:04Z,""29.72655"",""36.3"",""0.001614882"",""node_01"",""30.4"",""25.25"""
"2025-11-27T18:56:38Z,""29.87229"",""35.6"",""0.00002887"",""node_01"",""30.6"",""25.8125"""
"2025-11-27T18:45:34Z,""30.15429"",""35.1"",""0.00000610765987"",""node_01"",""30.9"",""26.4375"""
"2025-11-27T18:35:09Z,""30.06323"",""34.3"",""0.000137268"",""node_01"",""30.9"",""26.9375"""
"2025-11-27T18:24:35Z,""30.2205"",""33.7"",""0.00000610765987"",""node_01"",""31.1"",""27.625"""
"2025-11-27T18:13:44Z,""30.33252"",""32.7"",""0.000002033830708"",""node_01"",""31.3"",""28.375"""
"2025-11-27T18:02:53Z,""30.44571"",""32.7"",""0.00002887"",""node_01"",""31.4"",""29.1875"""
"2025-11-27T17:52:25Z,""30.53647"",""32.5"",""0.00000610765987"",""node_01"",""31.5"",""30.0625"""
"2025-11-27T17:41:46Z,""30.47858"",""32"",""0"",""node_01"",""31.5"",""30.875"""
"2025-11-27T17:31:08Z,""30.41123"",""32.4"",""0.00001435"",""node_01"",""31.4"",""31.375"""
"2025-11-27T17:20:42Z,""30.36603"",""32"",""0.00001435"",""node_01"",""31.4"",""32"""
"2025-11-27T17:09:56Z,""30.38852"",""32.2"",""0.00002887"",""node_01"",""31.4"",""32.875"""
"2025-11-27T16:58:05Z,""30.34378"",""31.8"",""0.0000004327743006"",""node_01"",""31.4"",""35.75"""
"2025-11-27T16:47:05Z,""30.37725"",""32.1"",""0.00002887"",""node_01"",""31.4"",""37.125"""
"2025-11-27T16:35:03Z,""30.35488"",""31.9"",""0.00001435"",""node_01"",""31.4"",""38.375"""
"2025-11-27T16:24:37Z,""30.34378"",""31.8"",""0.000087206"",""node_01"",""31.4"",""38.5"""
"2025-11-27T16:14:11Z,""30.2254"",""30.7"",""0.000052182"",""node_01"",""31.4"",""38.9375"""
"2025-11-27T16:03:07Z,""30.15363"",""30"",""0.000137268"",""node_01"",""31.4"",""39.5"""
"2025-11-27T15:52:26Z,""30.08553"",""28.2"",""0.000087206"",""node_01"",""31.5"",""39.5"""
"2025-11-27T15:41:41Z,""30.03106"",""27.6"",""0.000206102"",""node_01"",""31.5"",""39.875"""
